Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Радиатор панельный Royal Thermo COMPACT C33-300-1700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1189989,C33-300-1700/9016,17579.0,17579.0,13360.04,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-400-3000 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369721,C33-400-3000/SS,35479.0,35479.0,26964.04,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H20-500-800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190439,H20-500-800/9016,6820.0,6820.0,5183.2,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H20-600-2800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190459,H20-600-2800/9016,20779.0,20779.0,15792.04,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-200-1800 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1286143,VC33-200-1800/NS,20628.0,20628.0,15677.28,ожидается поставка,{}
"Полотенцесушитель эконом Royal Thermo П-обр 500х500 1""",Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Полотенцесушители,НС-1205352,RTP25.500.500,1980.0,1980.0,1504.8,46,"{'ррц Екатеринбург LV NEW': '8', 'фрц Киржач': '38'}"
Конвектор внутрипольный Royal Thermo ATRIUM-90/300/1500-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558990,RT-A-90/300/1500-DG-U-DB,29190.0,29190.0,19849.2,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C11-300-400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1238732,C11-300-400/NS,2631.0,2631.0,1999.56,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2900-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558298,RT-A-110/200/2900-DG-U-DB,47619.0,47619.0,32380.92,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-500-2400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1239026,VC22-500-2400/NS,20489.0,20489.0,15571.64,ожидается поставка,{}
"Держатель для полотенцесушителей 3/4""",Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1226440,SMT101SCS6605,238.28,163.96,181.28,ожидается поставка,{}
Радиатор Royal Thermo Vittoria Super 300 VDL - 9 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1426022,RTVSVDL30009,11700.0,11700.0,9243.0,ожидается поставка,{}
Радиатор Royal Thermo BiLiner 500 /Silver Satin - 4 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1176317,RTBSS50004,5160.0,5160.0,4386.0,более 500,"{'ррц Екатеринбург LV NEW': '8', 'фрц Киржач': 'более 500'}"
Радиатор панельный Royal Thermo VENTIL HYGIENE VH20-500-600 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370962,VH20-500-600/SS,7794.0,7794.0,5923.44,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C22-600-2400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1255223,C22-600-2400/NS,21662.0,21662.0,16463.12,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH10-400-1700 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370742,VH10-400-1700/NS,10150.0,10150.0,7714.0,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/400/2800-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477518,RT-A-150/400/2800-DG-U-DB,95269.0,95269.0,64782.92,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC11-500-1400 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1238906,VC11-500-1400/NS,10002.0,10002.0,7601.52,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/2100-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558322,RT-A-110/250/2100-DG-U-DB,37954.0,37954.0,25808.72,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2600-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477248,RT-A-110/200/2600-DG-U-DB,42360.0,42360.0,28804.8,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-200-1100 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1286041,VC22-200-1100/NS,9573.0,9573.0,7275.48,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC22-400-1700 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345548,VC22-400-1700/9016,13821.0,13821.0,10503.96,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/2400-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477285,RT-A-110/250/2400-DG-U-LB,42712.0,42712.0,29044.16,ожидается поставка,{}
